name,link
"Allies","https://www.eu-startups.com/directory/allies/"
"Assently","https://www.eu-startups.com/directory/assently/"
"Gronbil.se","https://www.eu-startups.com/directory/gronbil-se-miljobilar-pa-natet/"
"Starmony","https://www.eu-startups.com/directory/starmony/"
"Lunch.co","https://www.eu-startups.com/directory/lunch-co/"
"Alissa","https://www.eu-startups.com/directory/alissa/"
"Ellure AB","https://www.eu-startups.com/directory/ellure-ab/"
"Mynt","https://www.eu-startups.com/directory/mynt/"
"Estabild","https://www.eu-startups.com/directory/estabild/"
"MuchSkills","https://www.eu-startups.com/directory/muchskills/"
"Carcare Systems","https://www.eu-startups.com/directory/carcare-systems/"
"Doit.io","https://www.eu-startups.com/directory/doit-io/"
"Napper","https://www.eu-startups.com/directory/napper/"
"Wild Games","https://www.eu-startups.com/directory/wild-games/"
"Nhost","https://www.eu-startups.com/directory/nhost/"
"SWAY Technology","https://www.eu-startups.com/directory/sway-technology/"
"Lifelong","https://www.eu-startups.com/directory/lifelong/"
"memmo.me","https://www.eu-startups.com/directory/memmo-me/"
"Collabify","https://www.eu-startups.com/directory/collabify/"
"Limina","https://www.eu-startups.com/directory/limina/"
"Univid","https://www.eu-startups.com/directory/univid/"
"Memmo","https://www.eu-startups.com/directory/memmo/"
"Vembla","https://www.eu-startups.com/directory/vembla/"
"Privacy1","https://www.eu-startups.com/directory/privacy1/"
"Digip","https://www.eu-startups.com/directory/digip/"
"Hooked Foods","https://www.eu-startups.com/directory/hooked-foods/"
"Teemyco","https://www.eu-startups.com/directory/teemyco/"
"Cerve","https://www.eu-startups.com/directory/cerve/"
"LootLocker","https://www.eu-startups.com/directory/lootlocker/"
"Lolo Company","https://www.eu-startups.com/directory/lolo-company/"
"Lunar Strategy","https://www.eu-startups.com/directory/lunar-strategy/"
"Macade Golf","https://www.eu-startups.com/directory/macade-golf/"
"Kärnfull","https://www.eu-startups.com/directory/karnfull/"
"Medarca","https://www.eu-startups.com/directory/medarca/"
"Itchy","https://www.eu-startups.com/directory/itchy/"
"Iver","https://www.eu-startups.com/directory/iver/"
"Migranhjalpen","https://www.eu-startups.com/directory/migranhjalpen/"
"Hackyourcloset.com","https://www.eu-startups.com/directory/hackyourcloset-com/"
"Gofido","https://www.eu-startups.com/directory/gofido/"
"Gigantic Duck","https://www.eu-startups.com/directory/gigantic-duck/"
"Nortb","https://www.eu-startups.com/directory/nortb/"
"Gamifiera","https://www.eu-startups.com/directory/gamifiera/"
"Oak Universe","https://www.eu-startups.com/directory/oak-universe/"
