name,link
"17tons","https://www.eu-startups.com/directory/17tons/"
"‘NA PIZZA NAPOLETANA SRL","https://www.eu-startups.com/directory/na-pizza-napoletana-srl/"
"Plasma Dynamics","https://www.eu-startups.com/directory/plasma-dynamics-srl/"
"AstraKode","https://www.eu-startups.com/directory/astrakode/"
"Akiflow","https://www.eu-startups.com/directory/akiflow-2/"
"Prevenzione a Tavola","https://www.eu-startups.com/directory/prevenzione-a-tavola/"
"BotSpace","https://www.eu-startups.com/directory/botspace/"
"RE49","https://www.eu-startups.com/directory/re49/"
"Asters","https://www.eu-startups.com/directory/asters/"
"Codelia","https://www.eu-startups.com/directory/codelia/"
"Unfia","https://www.eu-startups.com/directory/unfia/"
"Salute in Cloud","https://www.eu-startups.com/directory/salute-in-cloud/"
"AAVantgarde Bio","https://www.eu-startups.com/directory/aavantgarde-bio/"
"Additive Appliances","https://www.eu-startups.com/directory/additive-appliances/"
"PeoplewareAI","https://www.eu-startups.com/directory/peoplewareai/"
"OneGrab","https://www.eu-startups.com/directory/onegrab/"
"Komete","https://www.eu-startups.com/directory/komete/"
"Grycle","https://www.eu-startups.com/directory/grycle/"
"Fuji Computer","https://www.eu-startups.com/directory/fuji-computer/"
"ReLOG3P","https://www.eu-startups.com/directory/relog3p-reshaping-logistics-aiming-for-3p-people-planet-prosperity/"
"Plugs","https://www.eu-startups.com/directory/plugs/"
"Enerbrain","https://www.eu-startups.com/directory/enerbrain/"
"Cosmic","https://www.eu-startups.com/directory/cosmic/"
"Composite Research","https://www.eu-startups.com/directory/composite-research/"
"DeltalogiX","https://www.eu-startups.com/directory/deltalogix-s-r-l/"
"Linework Italia","https://www.eu-startups.com/directory/linework-italia/"
"Lualtek","https://www.eu-startups.com/directory/lualtek/"
"Indaco","https://www.eu-startups.com/directory/indaco/"
"Mexedia","https://www.eu-startups.com/directory/mexedia/"
"Her-Age","https://www.eu-startups.com/directory/her-age/"
"NetZero","https://www.eu-startups.com/directory/netzero/"
"Glivee","https://www.eu-startups.com/directory/glivee/"
"Gardant","https://www.eu-startups.com/directory/gardant/"
"Forward Factory","https://www.eu-startups.com/directory/forward-factory/"
"Onetap","https://www.eu-startups.com/directory/onetap/"
"Folks Finance","https://www.eu-startups.com/directory/folks-finance/"
"orson","https://www.eu-startups.com/directory/orson/"
"FinTech Labs","https://www.eu-startups.com/directory/fintech-labs/"
"Paladin","https://www.eu-startups.com/directory/paladin/"
"Perfect Food","https://www.eu-startups.com/directory/perfect-food/"
"FantaTrading","https://www.eu-startups.com/directory/fantatrading/"
"Plasma Dynamics","https://www.eu-startups.com/directory/plasma-dynamics-srl-2/"
"Popseekl","https://www.eu-startups.com/directory/popseekl/"
"Empethy","https://www.eu-startups.com/directory/empethy/"
"Prevenzione a Tavola","https://www.eu-startups.com/directory/prevenzione-a-tavola-2/"
"ReLearn","https://www.eu-startups.com/directory/relearn/"
"Ristocall","https://www.eu-startups.com/directory/ristocall/"
"Drip","https://www.eu-startups.com/directory/drip/"
"Dootbox","https://www.eu-startups.com/directory/dootbox/"
"D4RE","https://www.eu-startups.com/directory/d4re/"
"Slatt Agency","https://www.eu-startups.com/directory/slatt-agency/"
"Convforth srl","https://www.eu-startups.com/directory/convforth-srl/"
